region,zone,woreda,adm3_pcode,population,population_best,period,EBS_PPV,EBS_DETECT,DETECT_7D,RPT_TIMELY,RPT_COMPLETE,CB_ELIM,CB_EVENTS,NOTIFY_24H,NOTIFY_30M,LINEGRAPH,OBR_ANALYZED,LAB_7D,RESP_2448,ATTACK_RATE,CFR,EPRP_PLAN,RISK_MAP,EPR_FUNDS,CONTINGENCY,PHEM_OFFICER,DHIS2_RPT,COORD_PLATFORM,EPI_DETECT_REG
Oromia,West Shoa,Meta Robi,ET040514,NA,120970.39357879787,2025-Wk16-27,NA,NA,NA,66.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,33.3,NA,NA
Oromia,West Shoa,Meta Walkite,ET040594,NA,93098.57362267467,2025-Wk03-15,NA,NA,NA,66.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Oromia,West Shoa,Meta Walkite,ET040594,NA,93098.57362267467,2025-Wk16-27,NA,NA,NA,66.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,33.3,NA,NA
Oromia,West Shoa,Mide Kegn,ET040504,NA,121090.17577576212,2025-Wk03-15,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Oromia,West Shoa,Mide Kegn,ET040504,NA,121090.17577576212,2025-Wk16-27,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,25,NA,NA
Oromia,West Shoa,Nono,ET040508,NA,128528.43631046292,2025-Wk03-15,NA,NA,NA,75,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Oromia,West Shoa,Nono,ET040508,NA,128528.43631046292,2025-Wk16-27,NA,NA,NA,75,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,25,NA,NA
Oromia,West Shoa,Toke Kutaye,ET040517,NA,140422.16677867385,2025-Wk03-15,NA,NA,NA,60,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Oromia,West Shoa,Toke Kutaye,ET040517,NA,140422.16677867385,2025-Wk16-27,NA,NA,NA,60,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,20,NA,NA
Oromia,West Shoa,Welmera,ET042014,NA,127835.4107423125,2025-Wk03-15,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Oromia,West Shoa,Welmera,ET042014,NA,127835.4107423125,2025-Wk16-27,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,33.3,NA,NA
Oromia,West Wollega,Aira,ET040107,NA,77432.7734339907,2025-Wk03-15,NA,NA,NA,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Oromia,West Wollega,Aira,ET040107,NA,77432.7734339907,2025-Wk16-27,NA,NA,NA,50,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,50,NA,NA
Oromia,West Wollega,Aira hospital,ET040107,NA,77432.7734339907,2025-Wk03-15,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Oromia,West Wollega,Aira hospital,ET040107,NA,77432.7734339907,2025-Wk16-27,NA,NA,NA,100,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Oromia,West Wollega,Babo Gambel,ET040111,NA,92606.611028,2025-Wk03-15,NA,NA,NA,66.7,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Oromia,West Wollega,Babo Gambel,ET040111,NA,92606.611028,2025-Wk16-27,NA,NA,NA,66.7,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,33.3,NA,NA
Oromia,West Wollega,Begi,ET040116,NA,183352.32006744793,2025-Wk03-15,NA,NA,NA,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Oromia,West Wollega,Begi,ET040116,NA,183352.32006744793,2025-Wk16-27,NA,NA,NA,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,20,NA,NA
Oromia,West Wollega,Begi hospital,ET040116,NA,183352.32006744793,2025-Wk03-15,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Oromia,West Wollega,Begi hospital,ET040116,NA,183352.32006744793,2025-Wk16-27,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,100,NA,NA
Oromia,West Wollega,Boji Chokorsa,ET040110,NA,74413.62038015027,2025-Wk03-15,NA,NA,NA,100,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Oromia,West Wollega,Boji Chokorsa,ET040110,NA,74413.62038015027,2025-Wk16-27,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,33.3,NA,NA
Oromia,West Wollega,Boji Dirmaji,ET040106,NA,66673.5947688525,2025-Wk03-15,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Oromia,West Wollega,Boji Dirmaji,ET040106,NA,66673.5947688525,2025-Wk16-27,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,50,NA,NA
Oromia,West Wollega,Bube Hospital,ET040115,NA,91907.1685564408,2025-Wk03-15,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Oromia,West Wollega,Bube Hospital,ET040115,NA,91907.1685564408,2025-Wk16-27,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,100,NA,NA
Oromia,West Wollega,Ganji Hospital,ET040113,NA,91430.13852465857,2025-Wk03-15,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Oromia,West Wollega,Ganji Hospital,ET040113,NA,91430.13852465857,2025-Wk16-27,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,100,NA,NA
Oromia,West Wollega,Genji,ET040113,NA,91430.13852465857,2025-Wk03-15,NA,NA,NA,66.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Oromia,West Wollega,Genji,ET040113,NA,91430.13852465857,2025-Wk16-27,NA,NA,NA,66.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,33.3,NA,NA
Oromia,West Wollega,Ghimbi Adv.hospital,ET040193,NA,54612.12594449465,2025-Wk03-15,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Oromia,West Wollega,Ghimbi Adv.hospital,ET040193,NA,54612.12594449465,2025-Wk16-27,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Oromia,West Wollega,Ghimbi Rural,ET040103,NA,114741.71933665591,2025-Wk03-15,NA,NA,NA,57.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Oromia,West Wollega,Ghimbi Rural,ET040103,NA,114741.71933665591,2025-Wk16-27,NA,NA,NA,57.1,NA,NA,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,14.3,NA,NA
Oromia,West Wollega,Ghimbi Town,ET040193,NA,54612.12594449465,2025-Wk03-15,NA,NA,NA,100,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Oromia,West Wollega,Ghimbi Town,ET040193,NA,54612.12594449465,2025-Wk16-27,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,100,NA,NA
Oromia,West Wollega,Ghimbi pub. Hospital,ET040193,NA,54612.12594449465,2025-Wk03-15,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Oromia,West Wollega,Ghimbi pub. Hospital,ET040193,NA,54612.12594449465,2025-Wk16-27,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,100,NA,NA
Oromia,West Wollega,Gulliso,ET040119,NA,107790.07397712249,2025-Wk03-15,NA,NA,NA,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Oromia,West Wollega,Gulliso,ET040119,NA,107790.07397712249,2025-Wk16-27,NA,NA,NA,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,20,NA,NA
Oromia,West Wollega,Haru,ET040114,NA,103118.568295516,2025-Wk03-15,NA,NA,100,100,NA,32.4,NA,NA,NA,NA,33.3,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Oromia,West Wollega,Haru,ET040114,NA,103118.568295516,2025-Wk16-27,NA,NA,100,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,33.3,NA,NA
Oromia,West Wollega,Homa,ET040117,NA,37822.29817536921,2025-Wk03-15,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Oromia,West Wollega,Homa,ET040117,NA,37822.29817536921,2025-Wk16-27,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,50,NA,NA
Oromia,West Wollega,Jarso,ET041002,NA,177697.85907134213,2025-Wk03-15,NA,NA,NA,100,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Oromia,West Wollega,Jarso,ET041002,NA,177697.85907134213,2025-Wk16-27,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,50,NA,NA
Oromia,West Wollega,Kiltu Kara,ET040105,NA,79786.45371221189,2025-Wk03-15,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Oromia,West Wollega,Kiltu Kara,ET040105,NA,79786.45371221189,2025-Wk16-27,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,50,NA,NA
Oromia,West Wollega,Kondala,ET040109,NA,146610.2006325601,2025-Wk03-15,NA,NA,NA,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Oromia,West Wollega,Kondala,ET040109,NA,146610.2006325601,2025-Wk16-27,NA,NA,NA,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,25,NA,NA
Oromia,West Wollega,Lalo Assabi,ET040104,NA,117089.23650037528,2025-Wk03-15,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Oromia,West Wollega,Lalo Assabi,ET040104,NA,117089.23650037528,2025-Wk16-27,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,33.3,NA,NA
Oromia,West Wollega,Lata Sibu,ET040197,NA,57665.96281387635,2025-Wk03-15,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Oromia,West Wollega,Lata Sibu,ET040197,NA,57665.96281387635,2025-Wk16-27,NA,NA,NA,100,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,33.3,NA,NA
Oromia,West Wollega,Mana Sibu,ET040101,NA,164956.12747831957,2025-Wk03-15,NA,NA,NA,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Oromia,West Wollega,Mana Sibu,ET040101,NA,164956.12747831957,2025-Wk16-27,NA,NA,NA,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,20,NA,NA
Oromia,West Wollega,Mendi Hospital,ET040198,NA,24692.637752684142,2025-Wk03-15,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Oromia,West Wollega,Mendi Hospital,ET040198,NA,24692.637752684142,2025-Wk16-27,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,100,NA,NA
Oromia,West Wollega,Mendi Town,ET040198,NA,24692.637752684142,2025-Wk03-15,NA,NA,NA,100,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Oromia,West Wollega,Mendi Town,ET040198,NA,24692.637752684142,2025-Wk16-27,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,100,NA,NA
Oromia,West Wollega,Nejo,ET040102,NA,117694.56438860542,2025-Wk03-15,NA,NA,NA,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Oromia,West Wollega,Nejo,ET040102,NA,117694.56438860542,2025-Wk16-27,NA,NA,NA,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,20,NA,NA
Oromia,West Wollega,Nole kaba,ET040115,NA,91907.1685564408,2025-Wk03-15,NA,NA,NA,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Oromia,West Wollega,Nole kaba,ET040115,NA,91907.1685564408,2025-Wk16-27,NA,NA,NA,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,20,NA,NA
Oromia,West Wollega,Sayo Nole,ET040118,NA,175864.8632732797,2025-Wk03-15,NA,NA,NA,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Oromia,West Wollega,Sayo Nole,ET040118,NA,175864.8632732797,2025-Wk16-27,NA,NA,NA,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,25,NA,NA
Oromia,West Wollega,Yubdo,ET040112,NA,59452.610082532854,2025-Wk03-15,NA,NA,NA,66.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Oromia,West Wollega,Yubdo,ET040112,NA,59452.610082532854,2025-Wk16-27,NA,NA,NA,66.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,33.3,NA,NA
Oromia,Woliso Town,Woliso Town,ET041311,NA,66768.94945246642,2025-Wk03-15,NA,NA,100,66.7,NA,21.1,40,NA,NA,NA,33.3,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Oromia,Woliso Town,Woliso Town,ET041311,NA,66768.94945246642,2025-Wk16-27,NA,NA,100,66.7,NA,21.1,100,NA,NA,NA,33.3,NA,NA,NA,NA,NA,NA,NA,NA,0,33.3,NA,NA
Sidama,Central Sidama,Arbegona  WoHO,ET160003,NA,159427.73987449112,2025-Wk03-15,0,0,0,100,100,0,0,0,0,0,0,0,0,NA,NA,100,100,0,0,0,20,20,NA
Sidama,Central Sidama,Arbegona  WoHO,ET160003,NA,159427.73987449112,2025-Wk16-27,0,0,0,100,100,0,19,NA,0,0,0,0,0,NA,NA,100,100,0,0,0,16.7,16.7,NA
Sidama,Central Sidama,Arbegona  WoHO,ET160003,NA,159427.73987449112,2025-Wk28-52,0,0,0,100,100,0,77.8,NA,0,0,0,0,0,NA,NA,100,100,0,0,0,16.7,16.7,NA
Sidama,East Sidama,Aroressa  WoHO,ET160009,NA,113038.13531943556,2025-Wk03-15,0,0,0,100,100,0,NA,0,0,0,0,0,0,NA,NA,100,100,0,0,0,20,20,NA
Sidama,East Sidama,Aroressa  WoHO,ET160009,NA,113038.13531943556,2025-Wk16-27,0,0,0,100,100,0,10,NA,0,0,0,0,0,NA,NA,100,100,0,0,0,16.7,16.7,NA
Sidama,East Sidama,Aroressa  WoHO,ET160009,NA,113038.13531943556,2025-Wk28-52,0,0,0,96.2,100,0,0,NA,0,0,0,0,0,NA,NA,100,100,0,0,0,16.7,16.7,NA
Sidama,Hawassa City Admn,Tula Sub City,ET160018,NA,264168.217179932,2025-Wk03-15,0,0,0,100,100,0,21.4,0,0,100,0,0,0,NA,NA,100,100,0,0,0,16.7,16.7,NA
Sidama,Hawassa City Admn,Tula Sub City,ET160018,NA,264168.217179932,2025-Wk16-27,0,0,0,100,100,0,33.3,NA,0,100,0,0,0,NA,NA,100,100,0,0,0,14.3,14.3,NA
Sidama,Hawassa City Admn,Tula Sub City,ET160018,NA,264168.217179932,2025-Wk28-52,0,0,100,100,100,100,20,100,100,100,100,100,100,NA,NA,100,100,100,0,0,14.3,14.3,NA
Sidama,North Sidama,Bilate Zuria woreda,ET160032,NA,152855.755262896,2025-Wk03-15,0,0,0,100,100,0,NA,0,0,100,0,0,0,NA,NA,0,0,0,0,0,20,0,NA
Sidama,North Sidama,Bilate Zuria woreda,ET160032,NA,152855.755262896,2025-Wk16-27,0,0,0,100,100,0,NA,NA,0,100,0,0,0,NA,NA,100,100,0,0,0,20,0,NA
Sidama,North Sidama,Bilate Zuria woreda,ET160032,NA,152855.755262896,2025-Wk28-52,0,0,0,100,100,0,NA,NA,0,100,0,0,0,NA,NA,100,100,0,0,0,20,0,NA
Sidama,South Sidama,Aleta Chuko  Town,ET160016,NA,55525.5663481832,2025-Wk03-15,0,0,0,100,100,0,466.7,0,0,100,0,0,0,NA,NA,100,100,0,0,0,100,0,NA
Sidama,South Sidama,Aleta Chuko  Town,ET160016,NA,55525.5663481832,2025-Wk16-27,0,0,0,100,100,0,100,NA,0,100,0,0,0,NA,NA,100,100,0,0,0,50,50,NA
Sidama,South Sidama,Aleta Chuko  Town,ET160016,NA,55525.5663481832,2025-Wk28-52,0,0,0,100,100,0,54.5,NA,0,100,0,0,0,NA,NA,100,100,0,0,0,50,50,NA
Sidama,NA,Aleta Chuko  WoHO,ET160016,NA,55525.5663481832,2025-Wk03-15,0,0,0,100,100,0,NA,0,0,100,0,0,0,NA,NA,100,100,100,100,0,14.3,14.3,NA
Sidama,NA,Aleta Chuko  WoHO,ET160016,NA,55525.5663481832,2025-Wk16-27,0,0,0,100,100,0,NA,NA,0,100,0,0,0,NA,NA,100,100,100,100,0,14.3,14.3,NA
Sidama,NA,Aleta Chuko  WoHO,ET160016,NA,55525.5663481832,2025-Wk28-52,0,0,0,100,100,0,NA,NA,0,100,0,0,0,NA,NA,100,100,100,100,0,14.3,14.3,NA
Sidama,NA,Aleta Wondo  WoHO,ET160005,NA,208099.7410254571,2025-Wk03-15,0,0,0,100,100,0,NA,0,0,0,0,0,0,NA,NA,100,100,0,0,0,14.3,14.3,NA
Sidama,NA,Aleta Wondo  WoHO,ET160005,NA,208099.7410254571,2025-Wk16-27,0,0,0,100,100,0,NA,NA,0,0,0,0,0,NA,NA,100,100,0,0,0,14.3,14.3,NA
Sidama,NA,Aleta Wondo  WoHO,ET160005,NA,208099.7410254571,2025-Wk28-52,0,0,0,100,100,0,NA,NA,0,0,0,0,0,NA,NA,100,100,0,100,0,14.3,14.3,NA
Sidama,NA,Aleta Wondo  taHO,ET160021,NA,59868.28277624934,2025-Wk03-15,0,0,0,100,100,0,NA,0,0,0,0,0,0,NA,NA,100,100,0,0,0,1,0,NA
Sidama,NA,Aleta Wondo  taHO,ET160021,NA,59868.28277624934,2025-Wk16-27,0,0,0,100,100,0,NA,NA,0,0,0,0,0,NA,NA,100,100,0,0,0,100,0,NA
Sidama,NA,Aleta Wondo  taHO,ET160021,NA,59868.28277624934,2025-Wk28-52,0,0,0,100,100,0,0,NA,0,0,0,0,0,NA,NA,100,100,0,0,0,100,0,NA
Sidama,NA,Bensa  WoHO,ET160008,NA,210220.6272477277,2025-Wk03-15,0,0,0,100,100,0,NA,0,0,0,0,0,0,NA,NA,100,100,100,100,0,14.3,14.3,NA
Sidama,NA,Bensa  WoHO,ET160008,NA,210220.6272477277,2025-Wk16-27,0,0,0,100,100,0,NA,NA,0,0,0,0,0,NA,NA,100,100,100,100,0,16.7,16.7,NA
Sidama,NA,Bensa  WoHO,ET160008,NA,210220.6272477277,2025-Wk28-52,0,0,0,100,100,0,NA,NA,0,0,0,0,0,NA,NA,100,100,100,100,0,16.7,16.7,NA
Sidama,NA,Bona Zuria  WoHO,ET160017,NA,165402.5611309178,2025-Wk03-15,0,0,0,100,100,0,100,0,0,0,0,0,0,NA,NA,100,100,100,100,0,20,20,NA
Sidama,NA,Bona Zuria  WoHO,ET160017,NA,165402.5611309178,2025-Wk16-27,0,0,0,100,100,0,11.1,NA,0,0,0,0,0,NA,NA,100,100,100,100,0,16.7,16.7,NA
Sidama,NA,Bona Zuria  WoHO,ET160017,NA,165402.5611309178,2025-Wk28-52,0,0,0,100,100,0,40,NA,0,0,0,0,0,NA,NA,100,100,100,100,0,16.7,16.7,NA
Sidama,NA,Boricha  WoHO,ET160010,NA,135273.43846935293,2025-Wk16-27,0,0,100,100,100,100,NA,0,0,100,100,100,0,NA,NA,0,0,0,100,0,25,25,NA
Sidama,NA,Boricha  WoHO,ET160010,NA,135273.43846935293,2025-Wk28-52,0,0,0,100,100,0,NA,NA,0,100,100,1,0,NA,NA,100,100,100,100,0,25,25,NA
Sidama,NA,Borricha  WoHO,ET160010,NA,135273.43846935293,2025-Wk03-15,0,0,0,100,100,0,NA,0,0,100,0,0,0,NA,NA,0,0,0,0,0,33.3,0,NA
Sidama,NA,Burra Woreda,ET160024,NA,56377.74608278291,2025-Wk03-15,0,0,100,84.6,100,59.6,NA,100,0,0,0,0,100,NA,NA,0,0,0,0,0,50,0,NA
Sidama,NA,Burra Woreda,ET160024,NA,56377.74608278291,2025-Wk16-27,0,0,0,83.3,91.7,0,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,50,0,NA
Sidama,NA,Burra Woreda,ET160024,NA,56377.74608278291,2025-Wk28-52,0,0,0,92.3,92.3,0,NA,NA,0,0,0,0,0,NA,NA,100,100,0,0,0,50,0,NA
Sidama,NA,Bursa  WoHO,ET160015,NA,56377.74608278291,2025-Wk03-15,0,0,0,92.3,100,0,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,33.3,0,NA
Sidama,NA,Bursa  WoHO,ET160015,NA,56377.74608278291,2025-Wk16-27,0,0,0,100,100,0,NA,NA,0,0,0,0,0,NA,NA,100,100,0,0,0,25,0,NA
Sidama,NA,Bursa  WoHO,ET160015,NA,56377.74608278291,2025-Wk28-52,0,0,0,92.3,100,0,20,NA,0,0,0,0,0,NA,NA,100,100,0,0,0,25,0,NA
Sidama,NA,Chabe  WoHO,ET160029,NA,88050.78040815503,2025-Wk03-15,0,0,0,100,100,0,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,50,0,NA
Sidama,NA,Chabe  WoHO,ET160029,NA,88050.78040815503,2025-Wk16-27,0,0,0,100,100,0,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,50,0,NA
Sidama,NA,Chabe  WoHO,ET160029,NA,88050.78040815503,2025-Wk28-52,0,0,0,100,100,0,NA,NA,0,0,0,0,0,NA,NA,100,100,0,100,0,50,0,NA
Sidama,NA,Chire  WoHO,ET160014,NA,131792.46489011517,2025-Wk03-15,0,0,100,100,100,69,NA,100,0,0,0,0,100,NA,NA,0,0,0,0,0,33.3,0,NA
Sidama,NA,Chire  WoHO,ET160014,NA,131792.46489011517,2025-Wk16-27,0,0,0,100,100,0,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,25,0,NA
Sidama,NA,Chire  WoHO,ET160014,NA,131792.46489011517,2025-Wk28-52,0,0,0,100,100,0,0,NA,0,0,0,0,0,NA,NA,100,100,0,0,0,25,0,NA
Sidama,NA,Chirone Woreda,ET160027,NA,51683.319564751044,2025-Wk03-15,0,0,100,100,100,360,NA,100,0,0,0,0,100,NA,NA,0,0,0,0,0,100,0,NA
Sidama,NA,Chirone Woreda,ET160027,NA,51683.319564751044,2025-Wk16-27,0,0,0,100,100,0,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,100,0,NA
Sidama,NA,Chirone Woreda,ET160027,NA,51683.319564751044,2025-Wk28-52,0,0,0,100,100,0,NA,NA,0,0,0,0,0,NA,NA,100,100,0,0,0,100,0,NA
Sidama,NA,Daela Woreda,ET160034,NA,49927.95681966534,2025-Wk03-15,0,0,0,100,100,0,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,100,0,NA
Sidama,NA,Daela Woreda,ET160034,NA,49927.95681966534,2025-Wk16-27,0,0,0,100,100,0,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,50,0,NA
Sidama,NA,Daela Woreda,ET160034,NA,49927.95681966534,2025-Wk28-52,0,0,0,100,100,0,NA,NA,0,0,0,0,0,NA,NA,100,100,0,0,0,50,0,NA
Sidama,NA,Dale  WoHO,ET160004,NA,113401.65600811817,2025-Wk03-15,0,0,0,100,100,0,NA,0,0,100,0,0,0,NA,NA,100,100,0,0,0,10,10,NA
Sidama,NA,Dale  WoHO,ET160004,NA,113401.65600811817,2025-Wk16-27,0,0,0,100,100,0,NA,NA,0,100,0,0,0,NA,NA,100,100,0,0,0,10,10,NA
Sidama,NA,Dale  WoHO,ET160004,NA,113401.65600811817,2025-Wk28-52,0,0,100,100,100,100,NA,100,100,100,100,100,0,NA,NA,100,100,0,0,0,10,10,NA
Sidama,NA,Dara  WoHO,ET160006,NA,129953.15925346663,2025-Wk03-15,0,0,100,100,100,242.9,NA,100,0,0,0,0,100,NA,NA,100,100,100,100,0,25,25,NA
Sidama,NA,Dara  WoHO,ET160006,NA,129953.15925346663,2025-Wk16-27,0,0,0,83.3,100,0,100,NA,0,0,0,0,0,NA,NA,100,100,100,100,0,20,20,NA
Sidama,NA,Dara  WoHO,ET160006,NA,129953.15925346663,2025-Wk28-52,0,0,0,92.3,100,0,66.7,NA,0,100,0,0,0,NA,NA,100,100,100,100,0,20,20,NA
Sidama,NA,Dara otlcho woreda,ET160025,NA,116613.67747271243,2025-Wk03-15,0,0,100,100,100,0,NA,100,0,0,0,0,100,NA,NA,100,100,0,0,0,33.3,33.3,NA
Sidama,NA,Dara otlcho woreda,ET160025,NA,116613.67747271243,2025-Wk16-27,0,0,0,100,100,0,NA,NA,0,0,0,0,0,NA,NA,100,100,0,100,0,33.3,33.3,NA
