region,period,report_level,zone,woreda,report_date_raw,population,indicator,group,label,value_type,numerator,denominator,value_reported,src_header,value_pct,value_pct_capped,reported,valid_pair
Amhara,2025-Wk28-52,woreda,North Shewa,Merhabete,46049,163032,NOTIFY_30M,Reporting,Immediately reportable events notified within 30 minutes,proportion,NA,NA,NA,Proportion of suspected outbreaks of epidemic prone (immediately reportable events) disease and other PHE notified the region level within 30 minutes of surpassing the epidemic threshold,NA,NA,FALSE,FALSE
Amhara,2025-Wk03-15,woreda,North Shewa,Mida Woremo,46198,119984.49054836246,NOTIFY_30M,Reporting,Immediately reportable events notified within 30 minutes,proportion,NA,NA,NA,Proportion of suspected outbreaks of epidemic prone (immediately reportable events) disease and other PHE notified the region level within 30 minutes of surpassing the epidemic threshold,NA,NA,FALSE,FALSE
Amhara,2025-Wk16-27,woreda,North Shewa,Mida Woremo,46198,119984.49054836246,NOTIFY_30M,Reporting,Immediately reportable events notified within 30 minutes,proportion,NA,NA,NA,Proportion of suspected outbreaks of epidemic prone (immediately reportable events) disease and other PHE notified the region level within 30 minutes of surpassing the epidemic threshold,NA,NA,FALSE,FALSE
Amhara,2025-Wk28-52,woreda,North Shewa,Mida Woremo,46049,124779,NOTIFY_30M,Reporting,Immediately reportable events notified within 30 minutes,proportion,NA,NA,NA,Proportion of suspected outbreaks of epidemic prone (immediately reportable events) disease and other PHE notified the region level within 30 minutes of surpassing the epidemic threshold,NA,NA,FALSE,FALSE
Amhara,2025-Wk03-15,woreda,North Shewa,Minjar Shenkora,46198,178571.21691736527,NOTIFY_30M,Reporting,Immediately reportable events notified within 30 minutes,proportion,NA,NA,NA,Proportion of suspected outbreaks of epidemic prone (immediately reportable events) disease and other PHE notified the region level within 30 minutes of surpassing the epidemic threshold,NA,NA,FALSE,FALSE
Amhara,2025-Wk16-27,woreda,North Shewa,Minjar Shenkora,46198,178571.21691736527,NOTIFY_30M,Reporting,Immediately reportable events notified within 30 minutes,proportion,NA,NA,NA,Proportion of suspected outbreaks of epidemic prone (immediately reportable events) disease and other PHE notified the region level within 30 minutes of surpassing the epidemic threshold,NA,NA,FALSE,FALSE
Amhara,2025-Wk28-52,woreda,North Shewa,Minjar Shenkora,46049,182873,NOTIFY_30M,Reporting,Immediately reportable events notified within 30 minutes,proportion,NA,NA,NA,Proportion of suspected outbreaks of epidemic prone (immediately reportable events) disease and other PHE notified the region level within 30 minutes of surpassing the epidemic threshold,NA,NA,FALSE,FALSE
Amhara,2025-Wk03-15,woreda,North Shewa,Mojana Wedera,46198,87536.38004100184,NOTIFY_30M,Reporting,Immediately reportable events notified within 30 minutes,proportion,NA,NA,NA,Proportion of suspected outbreaks of epidemic prone (immediately reportable events) disease and other PHE notified the region level within 30 minutes of surpassing the epidemic threshold,NA,NA,FALSE,FALSE
Amhara,2025-Wk16-27,woreda,North Shewa,Mojana Wedera,46198,87536.38004100184,NOTIFY_30M,Reporting,Immediately reportable events notified within 30 minutes,proportion,NA,NA,NA,Proportion of suspected outbreaks of epidemic prone (immediately reportable events) disease and other PHE notified the region level within 30 minutes of surpassing the epidemic threshold,NA,NA,FALSE,FALSE
Amhara,2025-Wk28-52,woreda,North Shewa,Mojana Wedera,46049,91098,NOTIFY_30M,Reporting,Immediately reportable events notified within 30 minutes,proportion,NA,NA,NA,Proportion of suspected outbreaks of epidemic prone (immediately reportable events) disease and other PHE notified the region level within 30 minutes of surpassing the epidemic threshold,NA,NA,FALSE,FALSE
Amhara,2025-Wk03-15,woreda,North Shewa,Moretna Jiru,46198,119866.59738661065,NOTIFY_30M,Reporting,Immediately reportable events notified within 30 minutes,proportion,NA,NA,NA,Proportion of suspected outbreaks of epidemic prone (immediately reportable events) disease and other PHE notified the region level within 30 minutes of surpassing the epidemic threshold,NA,NA,FALSE,FALSE
Amhara,2025-Wk16-27,woreda,North Shewa,Moretna Jiru,46198,119866.59738661065,NOTIFY_30M,Reporting,Immediately reportable events notified within 30 minutes,proportion,NA,NA,NA,Proportion of suspected outbreaks of epidemic prone (immediately reportable events) disease and other PHE notified the region level within 30 minutes of surpassing the epidemic threshold,NA,NA,FALSE,FALSE
Amhara,2025-Wk28-52,woreda,North Shewa,Moretna Jiru,46049,124120,NOTIFY_30M,Reporting,Immediately reportable events notified within 30 minutes,proportion,NA,NA,NA,Proportion of suspected outbreaks of epidemic prone (immediately reportable events) disease and other PHE notified the region level within 30 minutes of surpassing the epidemic threshold,NA,NA,FALSE,FALSE
Amhara,2025-Wk03-15,woreda,North Shewa,Shewa Robit Town,46198,66386.24223928562,NOTIFY_30M,Reporting,Immediately reportable events notified within 30 minutes,proportion,NA,NA,NA,Proportion of suspected outbreaks of epidemic prone (immediately reportable events) disease and other PHE notified the region level within 30 minutes of surpassing the epidemic threshold,NA,NA,FALSE,FALSE
Amhara,2025-Wk16-27,woreda,North Shewa,Shewa Robit Town,46198,66386.24223928562,NOTIFY_30M,Reporting,Immediately reportable events notified within 30 minutes,proportion,NA,NA,NA,Proportion of suspected outbreaks of epidemic prone (immediately reportable events) disease and other PHE notified the region level within 30 minutes of surpassing the epidemic threshold,NA,NA,FALSE,FALSE
Amhara,2025-Wk28-52,woreda,North Shewa,Shewa Robit Town,46049,68950,NOTIFY_30M,Reporting,Immediately reportable events notified within 30 minutes,proportion,NA,NA,NA,Proportion of suspected outbreaks of epidemic prone (immediately reportable events) disease and other PHE notified the region level within 30 minutes of surpassing the epidemic threshold,NA,NA,FALSE,FALSE
Amhara,2025-Wk03-15,woreda,North Shewa,Siyadebrina Wayu,46198,77770.00781338436,NOTIFY_30M,Reporting,Immediately reportable events notified within 30 minutes,proportion,NA,NA,NA,Proportion of suspected outbreaks of epidemic prone (immediately reportable events) disease and other PHE notified the region level within 30 minutes of surpassing the epidemic threshold,NA,NA,FALSE,FALSE
Amhara,2025-Wk16-27,woreda,North Shewa,Siyadebrina Wayu,46198,77770.00781338436,NOTIFY_30M,Reporting,Immediately reportable events notified within 30 minutes,proportion,NA,NA,NA,Proportion of suspected outbreaks of epidemic prone (immediately reportable events) disease and other PHE notified the region level within 30 minutes of surpassing the epidemic threshold,NA,NA,FALSE,FALSE
Amhara,2025-Wk28-52,woreda,North Shewa,Siyadebrina Wayu,46049,132811,NOTIFY_30M,Reporting,Immediately reportable events notified within 30 minutes,proportion,NA,NA,NA,Proportion of suspected outbreaks of epidemic prone (immediately reportable events) disease and other PHE notified the region level within 30 minutes of surpassing the epidemic threshold,NA,NA,FALSE,FALSE
Amhara,2025-Wk03-15,woreda,North Shewa,Tarmaber,46198,117719.41770074617,NOTIFY_30M,Reporting,Immediately reportable events notified within 30 minutes,proportion,NA,NA,NA,Proportion of suspected outbreaks of epidemic prone (immediately reportable events) disease and other PHE notified the region level within 30 minutes of surpassing the epidemic threshold,NA,NA,FALSE,FALSE
Amhara,2025-Wk16-27,woreda,North Shewa,Tarmaber,46198,117719.41770074617,NOTIFY_30M,Reporting,Immediately reportable events notified within 30 minutes,proportion,NA,NA,NA,Proportion of suspected outbreaks of epidemic prone (immediately reportable events) disease and other PHE notified the region level within 30 minutes of surpassing the epidemic threshold,NA,NA,FALSE,FALSE
Amhara,2025-Wk28-52,woreda,North Shewa,Tarmaber,46049,120649,NOTIFY_30M,Reporting,Immediately reportable events notified within 30 minutes,proportion,NA,NA,NA,Proportion of suspected outbreaks of epidemic prone (immediately reportable events) disease and other PHE notified the region level within 30 minutes of surpassing the epidemic threshold,NA,NA,FALSE,FALSE
Amhara,2025-Wk03-15,woreda,North Wollo,Alamata General Hospital,46198,NA,NOTIFY_30M,Reporting,Immediately reportable events notified within 30 minutes,proportion,NA,NA,NA,Proportion of suspected outbreaks of epidemic prone (immediately reportable events) disease and other PHE notified the region level within 30 minutes of surpassing the epidemic threshold,NA,NA,FALSE,FALSE
Amhara,2025-Wk16-27,woreda,North Wollo,Alamata General Hospital,46198,NA,NOTIFY_30M,Reporting,Immediately reportable events notified within 30 minutes,proportion,NA,NA,NA,Proportion of suspected outbreaks of epidemic prone (immediately reportable events) disease and other PHE notified the region level within 30 minutes of surpassing the epidemic threshold,NA,NA,FALSE,FALSE
Amhara,2025-Wk28-52,woreda,North Wollo,Alamata General Hospital,46049,0,NOTIFY_30M,Reporting,Immediately reportable events notified within 30 minutes,proportion,NA,NA,NA,Proportion of suspected outbreaks of epidemic prone (immediately reportable events) disease and other PHE notified the region level within 30 minutes of surpassing the epidemic threshold,NA,NA,FALSE,FALSE
Amhara,2025-Wk03-15,woreda,North Wollo,Alamata town,46198,118551,NOTIFY_30M,Reporting,Immediately reportable events notified within 30 minutes,proportion,NA,NA,NA,Proportion of suspected outbreaks of epidemic prone (immediately reportable events) disease and other PHE notified the region level within 30 minutes of surpassing the epidemic threshold,NA,NA,FALSE,FALSE
Amhara,2025-Wk16-27,woreda,North Wollo,Alamata town,46198,118551,NOTIFY_30M,Reporting,Immediately reportable events notified within 30 minutes,proportion,NA,NA,NA,Proportion of suspected outbreaks of epidemic prone (immediately reportable events) disease and other PHE notified the region level within 30 minutes of surpassing the epidemic threshold,NA,NA,FALSE,FALSE
Amhara,2025-Wk28-52,woreda,North Wollo,Alamata town,46049,0,NOTIFY_30M,Reporting,Immediately reportable events notified within 30 minutes,proportion,NA,NA,NA,Proportion of suspected outbreaks of epidemic prone (immediately reportable events) disease and other PHE notified the region level within 30 minutes of surpassing the epidemic threshold,NA,NA,FALSE,FALSE
Amhara,2025-Wk03-15,woreda,North Wollo,Angot,46198,45539,NOTIFY_30M,Reporting,Immediately reportable events notified within 30 minutes,proportion,NA,NA,NA,Proportion of suspected outbreaks of epidemic prone (immediately reportable events) disease and other PHE notified the region level within 30 minutes of surpassing the epidemic threshold,NA,NA,FALSE,FALSE
Amhara,2025-Wk16-27,woreda,North Wollo,Angot,46198,45539,NOTIFY_30M,Reporting,Immediately reportable events notified within 30 minutes,proportion,NA,NA,NA,Proportion of suspected outbreaks of epidemic prone (immediately reportable events) disease and other PHE notified the region level within 30 minutes of surpassing the epidemic threshold,NA,NA,FALSE,FALSE
Amhara,2025-Wk28-52,woreda,North Wollo,Angot,46049,46824,NOTIFY_30M,Reporting,Immediately reportable events notified within 30 minutes,proportion,NA,NA,NA,Proportion of suspected outbreaks of epidemic prone (immediately reportable events) disease and other PHE notified the region level within 30 minutes of surpassing the epidemic threshold,NA,NA,FALSE,FALSE
Amhara,2025-Wk03-15,woreda,North Wollo,Bugna,46198,99339,NOTIFY_30M,Reporting,Immediately reportable events notified within 30 minutes,proportion,NA,NA,NA,Proportion of suspected outbreaks of epidemic prone (immediately reportable events) disease and other PHE notified the region level within 30 minutes of surpassing the epidemic threshold,NA,NA,FALSE,FALSE
Amhara,2025-Wk16-27,woreda,North Wollo,Bugna,46198,99339,NOTIFY_30M,Reporting,Immediately reportable events notified within 30 minutes,proportion,NA,NA,NA,Proportion of suspected outbreaks of epidemic prone (immediately reportable events) disease and other PHE notified the region level within 30 minutes of surpassing the epidemic threshold,NA,NA,FALSE,FALSE
Amhara,2025-Wk28-52,woreda,North Wollo,Bugna,46049,102758,NOTIFY_30M,Reporting,Immediately reportable events notified within 30 minutes,proportion,NA,NA,NA,Proportion of suspected outbreaks of epidemic prone (immediately reportable events) disease and other PHE notified the region level within 30 minutes of surpassing the epidemic threshold,NA,NA,FALSE,FALSE
Amhara,2025-Wk03-15,woreda,North Wollo,Dawunt,46198,84429,NOTIFY_30M,Reporting,Immediately reportable events notified within 30 minutes,proportion,NA,NA,NA,Proportion of suspected outbreaks of epidemic prone (immediately reportable events) disease and other PHE notified the region level within 30 minutes of surpassing the epidemic threshold,NA,NA,FALSE,FALSE
Amhara,2025-Wk16-27,woreda,North Wollo,Dawunt,46198,84429,NOTIFY_30M,Reporting,Immediately reportable events notified within 30 minutes,proportion,NA,NA,NA,Proportion of suspected outbreaks of epidemic prone (immediately reportable events) disease and other PHE notified the region level within 30 minutes of surpassing the epidemic threshold,NA,NA,FALSE,FALSE
Amhara,2025-Wk28-52,woreda,North Wollo,Dawunt,46049,87408,NOTIFY_30M,Reporting,Immediately reportable events notified within 30 minutes,proportion,NA,NA,NA,Proportion of suspected outbreaks of epidemic prone (immediately reportable events) disease and other PHE notified the region level within 30 minutes of surpassing the epidemic threshold,NA,NA,FALSE,FALSE
Amhara,2025-Wk03-15,woreda,North Wollo,Gazo,46198,84715,NOTIFY_30M,Reporting,Immediately reportable events notified within 30 minutes,proportion,NA,NA,NA,Proportion of suspected outbreaks of epidemic prone (immediately reportable events) disease and other PHE notified the region level within 30 minutes of surpassing the epidemic threshold,NA,NA,FALSE,FALSE
Amhara,2025-Wk16-27,woreda,North Wollo,Gazo,46198,84715,NOTIFY_30M,Reporting,Immediately reportable events notified within 30 minutes,proportion,NA,NA,NA,Proportion of suspected outbreaks of epidemic prone (immediately reportable events) disease and other PHE notified the region level within 30 minutes of surpassing the epidemic threshold,NA,NA,FALSE,FALSE
Amhara,2025-Wk28-52,woreda,North Wollo,Gazo,46049,87114,NOTIFY_30M,Reporting,Immediately reportable events notified within 30 minutes,proportion,NA,NA,NA,Proportion of suspected outbreaks of epidemic prone (immediately reportable events) disease and other PHE notified the region level within 30 minutes of surpassing the epidemic threshold,NA,NA,FALSE,FALSE
Amhara,2025-Wk03-15,woreda,North Wollo,Gidan,46198,154710,NOTIFY_30M,Reporting,Immediately reportable events notified within 30 minutes,proportion,NA,NA,NA,Proportion of suspected outbreaks of epidemic prone (immediately reportable events) disease and other PHE notified the region level within 30 minutes of surpassing the epidemic threshold,NA,NA,FALSE,FALSE
Amhara,2025-Wk16-27,woreda,North Wollo,Gidan,46198,154710,NOTIFY_30M,Reporting,Immediately reportable events notified within 30 minutes,proportion,NA,NA,NA,Proportion of suspected outbreaks of epidemic prone (immediately reportable events) disease and other PHE notified the region level within 30 minutes of surpassing the epidemic threshold,NA,NA,FALSE,FALSE
Amhara,2025-Wk28-52,woreda,North Wollo,Gidan,46049,159078,NOTIFY_30M,Reporting,Immediately reportable events notified within 30 minutes,proportion,NA,NA,NA,Proportion of suspected outbreaks of epidemic prone (immediately reportable events) disease and other PHE notified the region level within 30 minutes of surpassing the epidemic threshold,NA,NA,FALSE,FALSE
Amhara,2025-Wk03-15,woreda,North Wollo,Gubalaftu,46198,188093,NOTIFY_30M,Reporting,Immediately reportable events notified within 30 minutes,proportion,NA,NA,NA,Proportion of suspected outbreaks of epidemic prone (immediately reportable events) disease and other PHE notified the region level within 30 minutes of surpassing the epidemic threshold,NA,NA,FALSE,FALSE
Amhara,2025-Wk16-27,woreda,North Wollo,Gubalaftu,46198,188093,NOTIFY_30M,Reporting,Immediately reportable events notified within 30 minutes,proportion,NA,NA,NA,Proportion of suspected outbreaks of epidemic prone (immediately reportable events) disease and other PHE notified the region level within 30 minutes of surpassing the epidemic threshold,NA,NA,FALSE,FALSE
Amhara,2025-Wk28-52,woreda,North Wollo,Gubalaftu,46049,193401.56286121174,NOTIFY_30M,Reporting,Immediately reportable events notified within 30 minutes,proportion,NA,NA,NA,Proportion of suspected outbreaks of epidemic prone (immediately reportable events) disease and other PHE notified the region level within 30 minutes of surpassing the epidemic threshold,NA,NA,FALSE,FALSE
Amhara,2025-Wk03-15,woreda,North Wollo,Habru,46198,246973,NOTIFY_30M,Reporting,Immediately reportable events notified within 30 minutes,proportion,NA,NA,NA,Proportion of suspected outbreaks of epidemic prone (immediately reportable events) disease and other PHE notified the region level within 30 minutes of surpassing the epidemic threshold,NA,NA,FALSE,FALSE
Amhara,2025-Wk16-27,woreda,North Wollo,Habru,46198,246973,NOTIFY_30M,Reporting,Immediately reportable events notified within 30 minutes,proportion,NA,NA,NA,Proportion of suspected outbreaks of epidemic prone (immediately reportable events) disease and other PHE notified the region level within 30 minutes of surpassing the epidemic threshold,NA,NA,FALSE,FALSE
Amhara,2025-Wk28-52,woreda,North Wollo,Habru,46049,253970.822149437,NOTIFY_30M,Reporting,Immediately reportable events notified within 30 minutes,proportion,NA,NA,NA,Proportion of suspected outbreaks of epidemic prone (immediately reportable events) disease and other PHE notified the region level within 30 minutes of surpassing the epidemic threshold,NA,NA,FALSE,FALSE
Amhara,2025-Wk03-15,woreda,North Wollo,Kobo Town,46198,57235,NOTIFY_30M,Reporting,Immediately reportable events notified within 30 minutes,proportion,NA,NA,NA,Proportion of suspected outbreaks of epidemic prone (immediately reportable events) disease and other PHE notified the region level within 30 minutes of surpassing the epidemic threshold,NA,NA,FALSE,FALSE
Amhara,2025-Wk16-27,woreda,North Wollo,Kobo Town,46198,57235,NOTIFY_30M,Reporting,Immediately reportable events notified within 30 minutes,proportion,NA,NA,NA,Proportion of suspected outbreaks of epidemic prone (immediately reportable events) disease and other PHE notified the region level within 30 minutes of surpassing the epidemic threshold,NA,NA,FALSE,FALSE
Amhara,2025-Wk28-52,woreda,North Wollo,Kobo Town,46049,58850,NOTIFY_30M,Reporting,Immediately reportable events notified within 30 minutes,proportion,NA,NA,NA,Proportion of suspected outbreaks of epidemic prone (immediately reportable events) disease and other PHE notified the region level within 30 minutes of surpassing the epidemic threshold,NA,NA,FALSE,FALSE
Amhara,2025-Wk03-15,woreda,North Wollo,Lalibela General Hospital,46198,NA,NOTIFY_30M,Reporting,Immediately reportable events notified within 30 minutes,proportion,NA,NA,NA,Proportion of suspected outbreaks of epidemic prone (immediately reportable events) disease and other PHE notified the region level within 30 minutes of surpassing the epidemic threshold,NA,NA,FALSE,FALSE
Amhara,2025-Wk16-27,woreda,North Wollo,Lalibela General Hospital,46198,NA,NOTIFY_30M,Reporting,Immediately reportable events notified within 30 minutes,proportion,NA,NA,NA,Proportion of suspected outbreaks of epidemic prone (immediately reportable events) disease and other PHE notified the region level within 30 minutes of surpassing the epidemic threshold,NA,NA,FALSE,FALSE
Amhara,2025-Wk28-52,woreda,North Wollo,Lalibela General Hospital,46049,1500000,NOTIFY_30M,Reporting,Immediately reportable events notified within 30 minutes,proportion,NA,NA,NA,Proportion of suspected outbreaks of epidemic prone (immediately reportable events) disease and other PHE notified the region level within 30 minutes of surpassing the epidemic threshold,NA,NA,FALSE,FALSE
Amhara,2025-Wk03-15,woreda,North Wollo,Lalibela Town,46198,43001,NOTIFY_30M,Reporting,Immediately reportable events notified within 30 minutes,proportion,NA,NA,NA,Proportion of suspected outbreaks of epidemic prone (immediately reportable events) disease and other PHE notified the region level within 30 minutes of surpassing the epidemic threshold,NA,NA,FALSE,FALSE
Amhara,2025-Wk16-27,woreda,North Wollo,Lalibela Town,46198,43001,NOTIFY_30M,Reporting,Immediately reportable events notified within 30 minutes,proportion,NA,NA,NA,Proportion of suspected outbreaks of epidemic prone (immediately reportable events) disease and other PHE notified the region level within 30 minutes of surpassing the epidemic threshold,NA,NA,FALSE,FALSE
Amhara,2025-Wk28-52,woreda,North Wollo,Lalibela Town,46049,44216,NOTIFY_30M,Reporting,Immediately reportable events notified within 30 minutes,proportion,NA,NA,NA,Proportion of suspected outbreaks of epidemic prone (immediately reportable events) disease and other PHE notified the region level within 30 minutes of surpassing the epidemic threshold,NA,NA,FALSE,FALSE
Amhara,2025-Wk03-15,woreda,North Wollo,Lasta,46198,149389,NOTIFY_30M,Reporting,Immediately reportable events notified within 30 minutes,proportion,NA,NA,NA,Proportion of suspected outbreaks of epidemic prone (immediately reportable events) disease and other PHE notified the region level within 30 minutes of surpassing the epidemic threshold,NA,NA,FALSE,FALSE
Amhara,2025-Wk16-27,woreda,North Wollo,Lasta,46198,149389,NOTIFY_30M,Reporting,Immediately reportable events notified within 30 minutes,proportion,NA,NA,NA,Proportion of suspected outbreaks of epidemic prone (immediately reportable events) disease and other PHE notified the region level within 30 minutes of surpassing the epidemic threshold,NA,NA,FALSE,FALSE
Amhara,2025-Wk28-52,woreda,North Wollo,Lasta,46049,153605,NOTIFY_30M,Reporting,Immediately reportable events notified within 30 minutes,proportion,NA,NA,NA,Proportion of suspected outbreaks of epidemic prone (immediately reportable events) disease and other PHE notified the region level within 30 minutes of surpassing the epidemic threshold,NA,NA,FALSE,FALSE
Amhara,2025-Wk03-15,woreda,North Wollo,Mekiet,46198,220954,NOTIFY_30M,Reporting,Immediately reportable events notified within 30 minutes,proportion,NA,NA,NA,Proportion of suspected outbreaks of epidemic prone (immediately reportable events) disease and other PHE notified the region level within 30 minutes of surpassing the epidemic threshold,NA,NA,FALSE,FALSE
Amhara,2025-Wk16-27,woreda,North Wollo,Mekiet,46198,220954,NOTIFY_30M,Reporting,Immediately reportable events notified within 30 minutes,proportion,NA,NA,NA,Proportion of suspected outbreaks of epidemic prone (immediately reportable events) disease and other PHE notified the region level within 30 minutes of surpassing the epidemic threshold,NA,NA,FALSE,FALSE
Amhara,2025-Wk28-52,woreda,North Wollo,Mekiet,46049,227191,NOTIFY_30M,Reporting,Immediately reportable events notified within 30 minutes,proportion,NA,NA,NA,Proportion of suspected outbreaks of epidemic prone (immediately reportable events) disease and other PHE notified the region level within 30 minutes of surpassing the epidemic threshold,NA,NA,FALSE,FALSE
Amhara,2025-Wk03-15,woreda,North Wollo,Raya Alamata,46198,155153,NOTIFY_30M,Reporting,Immediately reportable events notified within 30 minutes,proportion,NA,NA,NA,Proportion of suspected outbreaks of epidemic prone (immediately reportable events) disease and other PHE notified the region level within 30 minutes of surpassing the epidemic threshold,NA,NA,FALSE,FALSE
Amhara,2025-Wk16-27,woreda,North Wollo,Raya Alamata,46198,155153,NOTIFY_30M,Reporting,Immediately reportable events notified within 30 minutes,proportion,NA,NA,NA,Proportion of suspected outbreaks of epidemic prone (immediately reportable events) disease and other PHE notified the region level within 30 minutes of surpassing the epidemic threshold,NA,NA,FALSE,FALSE
Amhara,2025-Wk28-52,woreda,North Wollo,Raya Alamata,46049,0,NOTIFY_30M,Reporting,Immediately reportable events notified within 30 minutes,proportion,NA,NA,NA,Proportion of suspected outbreaks of epidemic prone (immediately reportable events) disease and other PHE notified the region level within 30 minutes of surpassing the epidemic threshold,NA,NA,FALSE,FALSE
Amhara,2025-Wk03-15,woreda,North Wollo,Raya Bala,46198,78500,NOTIFY_30M,Reporting,Immediately reportable events notified within 30 minutes,proportion,NA,NA,NA,Proportion of suspected outbreaks of epidemic prone (immediately reportable events) disease and other PHE notified the region level within 30 minutes of surpassing the epidemic threshold,NA,NA,FALSE,FALSE
Amhara,2025-Wk16-27,woreda,North Wollo,Raya Bala,46198,78500,NOTIFY_30M,Reporting,Immediately reportable events notified within 30 minutes,proportion,NA,NA,NA,Proportion of suspected outbreaks of epidemic prone (immediately reportable events) disease and other PHE notified the region level within 30 minutes of surpassing the epidemic threshold,NA,NA,FALSE,FALSE
Amhara,2025-Wk28-52,woreda,North Wollo,Raya Bala,46049,0,NOTIFY_30M,Reporting,Immediately reportable events notified within 30 minutes,proportion,NA,NA,NA,Proportion of suspected outbreaks of epidemic prone (immediately reportable events) disease and other PHE notified the region level within 30 minutes of surpassing the epidemic threshold,NA,NA,FALSE,FALSE
Amhara,2025-Wk03-15,woreda,North Wollo,Raya Kobo,46198,256132,NOTIFY_30M,Reporting,Immediately reportable events notified within 30 minutes,proportion,NA,NA,NA,Proportion of suspected outbreaks of epidemic prone (immediately reportable events) disease and other PHE notified the region level within 30 minutes of surpassing the epidemic threshold,NA,NA,FALSE,FALSE
Amhara,2025-Wk16-27,woreda,North Wollo,Raya Kobo,46198,256132,NOTIFY_30M,Reporting,Immediately reportable events notified within 30 minutes,proportion,NA,NA,NA,Proportion of suspected outbreaks of epidemic prone (immediately reportable events) disease and other PHE notified the region level within 30 minutes of surpassing the epidemic threshold,NA,NA,FALSE,FALSE
Amhara,2025-Wk28-52,woreda,North Wollo,Raya Kobo,46049,259296,NOTIFY_30M,Reporting,Immediately reportable events notified within 30 minutes,proportion,NA,NA,NA,Proportion of suspected outbreaks of epidemic prone (immediately reportable events) disease and other PHE notified the region level within 30 minutes of surpassing the epidemic threshold,NA,NA,FALSE,FALSE
Amhara,2025-Wk03-15,woreda,North Wollo,Wadila,46198,141283,NOTIFY_30M,Reporting,Immediately reportable events notified within 30 minutes,proportion,NA,NA,NA,Proportion of suspected outbreaks of epidemic prone (immediately reportable events) disease and other PHE notified the region level within 30 minutes of surpassing the epidemic threshold,NA,NA,FALSE,FALSE
Amhara,2025-Wk16-27,woreda,North Wollo,Wadila,46198,141283,NOTIFY_30M,Reporting,Immediately reportable events notified within 30 minutes,proportion,NA,NA,NA,Proportion of suspected outbreaks of epidemic prone (immediately reportable events) disease and other PHE notified the region level within 30 minutes of surpassing the epidemic threshold,NA,NA,FALSE,FALSE
Amhara,2025-Wk28-52,woreda,North Wollo,Wadila,46049,110368,NOTIFY_30M,Reporting,Immediately reportable events notified within 30 minutes,proportion,NA,NA,NA,Proportion of suspected outbreaks of epidemic prone (immediately reportable events) disease and other PHE notified the region level within 30 minutes of surpassing the epidemic threshold,NA,NA,FALSE,FALSE
Amhara,2025-Wk03-15,woreda,Oromo Special Zone,Artuma Fursi,46198,104998,NOTIFY_30M,Reporting,Immediately reportable events notified within 30 minutes,proportion,NA,NA,NA,Proportion of suspected outbreaks of epidemic prone (immediately reportable events) disease and other PHE notified the region level within 30 minutes of surpassing the epidemic threshold,NA,NA,FALSE,FALSE
Amhara,2025-Wk16-27,woreda,Oromo Special Zone,Artuma Fursi,46198,104998,NOTIFY_30M,Reporting,Immediately reportable events notified within 30 minutes,proportion,NA,NA,NA,Proportion of suspected outbreaks of epidemic prone (immediately reportable events) disease and other PHE notified the region level within 30 minutes of surpassing the epidemic threshold,NA,NA,FALSE,FALSE
Amhara,2025-Wk28-52,woreda,Oromo Special Zone,Artuma Fursi,46049,107960,NOTIFY_30M,Reporting,Immediately reportable events notified within 30 minutes,proportion,NA,NA,NA,Proportion of suspected outbreaks of epidemic prone (immediately reportable events) disease and other PHE notified the region level within 30 minutes of surpassing the epidemic threshold,NA,NA,FALSE,FALSE
Amhara,2025-Wk03-15,woreda,Oromo Special Zone,Bati Town,46198,41965,NOTIFY_30M,Reporting,Immediately reportable events notified within 30 minutes,proportion,NA,NA,NA,Proportion of suspected outbreaks of epidemic prone (immediately reportable events) disease and other PHE notified the region level within 30 minutes of surpassing the epidemic threshold,NA,NA,FALSE,FALSE
Amhara,2025-Wk16-27,woreda,Oromo Special Zone,Bati Town,46198,41965,NOTIFY_30M,Reporting,Immediately reportable events notified within 30 minutes,proportion,NA,NA,NA,Proportion of suspected outbreaks of epidemic prone (immediately reportable events) disease and other PHE notified the region level within 30 minutes of surpassing the epidemic threshold,NA,NA,FALSE,FALSE
Amhara,2025-Wk28-52,woreda,Oromo Special Zone,Bati Town,46049,43148,NOTIFY_30M,Reporting,Immediately reportable events notified within 30 minutes,proportion,NA,NA,NA,Proportion of suspected outbreaks of epidemic prone (immediately reportable events) disease and other PHE notified the region level within 30 minutes of surpassing the epidemic threshold,NA,NA,FALSE,FALSE
Amhara,2025-Wk03-15,woreda,Oromo Special Zone,Bati Wereda,46198,101050,NOTIFY_30M,Reporting,Immediately reportable events notified within 30 minutes,proportion,NA,NA,NA,Proportion of suspected outbreaks of epidemic prone (immediately reportable events) disease and other PHE notified the region level within 30 minutes of surpassing the epidemic threshold,NA,NA,FALSE,FALSE
Amhara,2025-Wk16-27,woreda,Oromo Special Zone,Bati Wereda,46198,101050,NOTIFY_30M,Reporting,Immediately reportable events notified within 30 minutes,proportion,NA,NA,NA,Proportion of suspected outbreaks of epidemic prone (immediately reportable events) disease and other PHE notified the region level within 30 minutes of surpassing the epidemic threshold,NA,NA,FALSE,FALSE
Amhara,2025-Wk28-52,woreda,Oromo Special Zone,Bati Wereda,46049,103902,NOTIFY_30M,Reporting,Immediately reportable events notified within 30 minutes,proportion,NA,NA,NA,Proportion of suspected outbreaks of epidemic prone (immediately reportable events) disease and other PHE notified the region level within 30 minutes of surpassing the epidemic threshold,NA,NA,FALSE,FALSE
